Voyage_ID,Date,Ship_Type,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Average_Load_Percentage,Seasonal_Impact_Score
44,2024-03-31,Bulk Carrier,542.5147474980067,278975.1088938729,478765.1000824458,78.843438720819,0.6918095424966398
45,2024-04-07,Container Ship,1992.2987448201511,492122.2406321598,884546.0509469566,96.16116598517448,1.4351039129132772
46,2024-04-14,Fish Carrier,105.61721241769206,400472.4205473725,183054.93596852207,78.74449853732334,0.9573109512294534
47,2024-04-21,Bulk Carrier,208.4259913324196,441678.9643216334,449403.7439150936,98.37501303849577,1.2279629601132362
48,2024-04-28,Bulk Carrier,820.7754313190356,215873.54770714545,290499.5966642238,88.38355632147423,0.8576183302481588
49,2024-05-05,Tanker,1740.389222780503,253120.42909758707,188031.6093526313,99.74353433540152,0.7288844051439362
50,2024-05-12,Bulk Carrier,155.8509197209983,145272.3986029577,520331.3417223507,61.15953557667905,0.7498747005473518
51,2024-05-19,Bulk Carrier,351.70209832617394,390326.4966270995,886689.1667300587,54.92611561978124,1.051969438011913
52,2024-05-26,Tanker,1488.9018082248197,131593.852927513,999805.8479275,60.44027019437869,1.1320528960856333
53,2024-06-02,Container Ship,791.6908955425956,132032.42320286285,676262.648245002,75.89173892863428,0.8378922794538017
54,2024-06-09,Tanker,1091.4532867334128,59734.95343300943,435887.6847007428,75.89203514044692,0.9866546795123686
55,2024-06-16,Fish Carrier,540.2513224560494,141425.49983130553,807517.0860367831,74.16804420299388,1.3506550450933636
56,2024-06-23,Bulk Carrier,1242.5905316920268,477292.6442000416,664940.1538508545,52.296443872467705,1.141543080113795
57,2024-06-30,Bulk Carrier,366.8341937043821,421598.701852644,812525.1088385165,60.40725065400047,1.0692660854358451
58,2023-06-04,Fish Carrier,84.22638331964512,314472.3287195554,813657.002379018,85.97582105842528,0.71091478261309
59,2023-06-11,Fish Carrier,323.8434230651452,70781.89666710667,416678.5733688634,82.5169134603304,0.8336730550980134
60,2023-06-18,Container Ship,1104.2089079974455,42536.2096798976,901048.7090183262,57.369825061645976,0.5999584063391921
61,2023-06-25,Fish Carrier,579.59935283306,325352.1572928887,581986.8867761097,96.7826551470844,0.7741473777757449
62,2023-07-02,,94.72616341429617,256534.740657498,454223.30149769486,80.20914434603084,0.8622990286457334
63,2023-07-09,Fish Carrier,1903.3162809570083,390041.2377104892,636618.7296103676,71.69509886204665,1.0709985992033924
64,2023-07-16,Container Ship,641.9897553753472,62561.43176462139,181768.17750350572,56.076578838135234,0.9269361620431475
65,2023-07-23,Container Ship,1022.99260507648,150803.17749872396,400380.4691638268,50.9252166006388,0.5060023694223946
66,2023-07-30,Fish Carrier,1164.1045891292963,227391.7424275743,418596.2424455504,79.37185036582353,0.7518773845393915
67,2023-08-06,Container Ship,236.66647445370285,170901.0012795492,429385.2873620698,68.53854455032652,1.007638538070721
68,2023-08-13,Container Ship,87.83179237762147,362368.2613241501,378330.2102679524,98.3064034881168,0.7085111143400334
69,2023-08-20,Bulk Carrier,842.369994729634,407620.9588975847,864534.0455912978,93.07422294012925,1.0964550023554829
70,2023-08-27,Bulk Carrier,287.666029092107,107624.6506494904,587512.0806375332,85.5538396308348,1.0874531925293702
71,2023-09-03,Bulk Carrier,1389.4765206136642,279592.0184799551,349190.1412887692,73.72706165166032,1.2958036228451029
72,2023-09-10,Container Ship,642.6862381662069,361888.9925009548,275275.7889980223,73.00492508060839,1.3628062359939923
73,2023-09-17,Tanker,1663.627143238141,224166.4832360188,568594.2905442032,97.97614644658331,1.195838495786619
74,2023-09-24,Bulk Carrier,949.752649510781,49758.20840138347,643770.940461029,68.43972213022556,1.3692516596091435
75,2023-10-01,Bulk Carrier,501.4911926697581,93327.17687407712,652250.1870120126,81.62531926929566,0.861326984140642
76,2023-10-08,Container Ship,1072.6534180745862,173623.449374093,774411.2631314773,71.71690750639746,1.3243218515357462
77,2023-10-15,Fish Carrier,505.93779750617455,206866.2387103828,212386.3153602207,85.01899700208241,1.0658389259041834
78,2023-10-22,Tanker,1263.5666579029112,255586.3895261349,58692.721456314175,70.82865638965099,0.9030784906344548
79,2023-10-29,Tanker,1540.228201075721,194093.86786823443,544245.3163777746,95.6040014146804,1.0176147746131343
80,2023-11-05,Fish Carrier,56.768253818001725,340885.04601048015,914773.6274118556,82.62519487811339,0.591437898331682
81,2023-11-12,Bulk Carrier,807.4781040500297,310158.8691887318,580710.066285623,66.82371245087965,1.3722384463264343
82,2023-11-19,Tanker,717.7298639893592,406215.222160617,818075.869741154,53.03947781036467,1.1154573862803845
83,2023-11-26,Tanker,327.6888906139189,112084.16633277002,478315.993273533,85.14536362649945,0.8604490616475308
84,2023-12-03,Bulk Carrier,941.0064341461516,48020.96711725576,662292.6934896637,66.21775238227227,1.076710031226399
85,2023-12-10,Bulk Carrier,942.7804277159972,479544.38458485145,386796.7844229753,78.08026848178852,0.7829482014595659
86,2023-12-17,Tanker,1353.5547702223594,297949.6392157521,78856.6458525122,70.58433957309029,0.8729327820418755
87,2023-12-24,Fish Carrier,1996.661099964432,228088.59674265605,757141.676698376,96.544029390792,1.2232866850235928
88,2023-12-31,Tanker,1908.2684721730684,115966.714820226,960527.2356847522,98.17216758047572,0.8657883888628682
89,2024-01-07,Container Ship,1248.0937832509387,445286.5585587327,553051.001373964,65.91950962233304,0.7175564849640212
90,2024-01-14,Container Ship,1499.8812938579358,278292.43779026845,933742.3736285988,74.94568671093387,0.7880167901897442
91,2024-01-21,Fish Carrier,1580.03323968601,126607.2718299176,900331.9057389259,57.81442103681273,0.5953439632389875
92,2024-01-28,Fish Carrier,1764.394338865245,488014.68392385537,947163.6269496154,75.01132497756694,1.1336193513152544
93,2024-02-04,Bulk Carrier,1282.5998980238862,270078.93090564234,381140.4235036224,81.05425342260342,1.377264462686162
94,2024-02-11,Bulk Carrier,509.7661689847952,412974.3854653772,322706.00170080224,93.48745269523864,1.0333737398471237
95,2024-02-18,Tanker,840.1325966321341,441936.2653180856,467188.386492221,57.80638555280586,1.0192551720690246
96,2024-02-25,Bulk Carrier,1790.0782724732287,307688.79930764856,596285.2482537023,65.32639395843572,0.8205510651484368
97,2024-03-03,Container Ship,227.18360636508885,73185.47238979567,622174.5963330695,94.13759752764284,0.5861235628490807
98,2024-03-10,Container Ship,348.7009129805779,283127.99503778963,485075.4930352644,88.33271940134145,0.8121143945408169
99,2024-03-17,Container Ship,675.468710115684,80992.0214865041,940714.9638225536,80.38939229992812,1.1825342657136426
100,2024-03-24,Container Ship,1400.8422372848372,47178.50414565631,854895.2523663205,84.69244478815813,1.4788078579031931
101,2024-03-31,Bulk Carrier,1792.5185059657856,385207.54828500544,531928.2148313627,75.49580648912337,1.4406041887484289
102,2024-04-07,Tanker,71.42426981673225,157178.50998359922,264282.7635105936,84.79452256169972,0.5997313333235568
103,2024-04-14,Container Ship,1613.4161169058568,311860.0250620617,591649.1918860818,55.1145300812502,0.9893725342505548
104,2024-04-21,Container Ship,186.57682235983103,407743.5141981927,381948.27601435786,78.00930943091558,0.5004943094233006
105,2024-04-28,Tanker,1886.902145465419,275649.9712448034,332684.1550963229,73.66370794618244,1.3717645334012436
106,2024-05-05,Bulk Carrier,774.0199583090024,426874.23128877743,995661.655912512,61.70955446333232,0.9203601987055988
107,2024-05-12,Container Ship,476.7605986299937,299913.6351065851,617003.1663698045,85.81492013129643,0.8211604112605666
108,2024-05-19,Tanker,1426.345291852811,370466.59223709645,520022.5218013519,58.13823619743108,1.2794966262382887
109,2024-05-26,Tanker,254.91487348678413,260549.7266504285,142597.08618629456,77.68407485879031,1.0525329902518197
110,2024-06-02,Fish Carrier,689.1122124574766,197494.31249448916,202009.6562035159,79.65211257569729,1.2110324070063994
111,2024-06-09,Tanker,418.8000485418685,171501.06070882356,530056.5269515178,89.7867330321059,1.4209825864392258
112,2024-06-16,Fish Carrier,865.0738123117169,12427.637864821285,455885.9030500452,52.39788990110236,0.8186286421463839
113,2024-06-23,Fish Carrier,1763.7178121467875,243780.25166545511,182427.1892550961,93.01092275004147,0.8432039345736543
114,2024-06-30,Container Ship,847.4180703615643,50516.73150784375,54166.69804800392,79.87104755960682,0.6798709531088625
115,2023-06-04,Container Ship,1471.7094665547454,402459.2865343798,700236.4101523571,52.96557519319268,0.8313139593714017
116,2023-06-11,Tanker,1937.9331717767147,72545.92010597952,341953.8568031303,87.37824417016517,0.926366289938684
117,2023-06-18,Fish Carrier,325.2282017963161,273943.3563202733,78755.97526736348,77.18148618592667,0.8568332262279669
118,2023-06-25,Tanker,1560.4281718874809,161981.75254603408,933936.2542380852,61.38945435630111,0.9620688687683812
119,2023-07-02,Container Ship,1089.242460273097,133184.29430911253,424695.7890135592,79.07522771849746,0.7267440681332263
120,2023-07-09,Fish Carrier,1470.703398006239,204876.37848215824,377819.88773937686,85.9353836216759,0.7161839149574176
121,2023-07-16,Container Ship,1939.2898590502252,181705.461175,479731.2436323225,69.10186335674793,0.6665391768067869
122,2023-07-23,Tanker,1037.540444785861,196538.9721661422,823727.8344712318,70.44328888945822,0.9948650315218514
123,2023-07-30,Tanker,1423.351675595938,103476.27199785228,504897.0449603704,89.89756803917291,0.8008398156607481
124,2023-08-06,Tanker,125.66502533007127,313967.15956127207,232422.27386548577,59.25490706443976,0.7283685189147088
125,2023-08-13,Fish Carrier,159.7014768589779,35043.76844936118,141088.68594030844,94.21873181301166,1.4901964656701656
126,2023-08-20,Fish Carrier,495.8422387959864,438530.9678753678,397547.8385376164,92.72794362178604,1.285404035400297
127,2023-08-27,Bulk Carrier,624.0609930699393,427354.1930066745,93533.65028335176,78.74226219395098,0.6539817079612688
128,2023-09-03,Tanker,776.2977210866793,386014.1365236508,86261.13601378986,79.89100528894426,1.4780738166652043
129,2023-09-10,Bulk Carrier,1580.1023828486898,226899.20611319423,286758.2586480828,90.61943999411535,0.808690203414186
130,2023-09-17,Tanker,368.5911315069171,389626.2079786934,765014.3513811928,87.01573466162094,1.0444057804468845
131,2023-09-24,Container Ship,1912.179266087659,302164.029218116,108439.70026921552,83.98530827694466,0.5428005410056336
132,2023-10-01,Tanker,1427.6326543680984,205599.94389531028,290527.95756759634,60.62723510793238,1.2304825543179407
133,2023-10-08,Fish Carrier,1333.9498339304753,408389.2546524236,792784.0180030654,50.310824215750216,0.7257195693444161
134,2023-10-15,Bulk Carrier,993.3986794465368,37419.92782160377,70281.31995729308,74.82819902437387,1.1735753536190157
135,2023-10-22,,682.6990774120541,439967.18922062527,51708.40842778435,58.9374197896062,1.3134255933875998
136,2023-10-29,Container Ship,419.5993890094368,209711.29452227583,816674.5026152615,96.15170418728204,1.0455153422674033
137,2023-11-05,Tanker,1114.2813755783552,217063.672052739,796797.2793785181,73.02113262134013,1.0581519576920828
138,2023-11-12,Fish Carrier,1161.9604048069205,196117.65893178625,306413.30576419213,66.4272378767176,1.025661465029224
139,2023-11-19,Container Ship,871.9649692995213,330241.8982141636,438941.55472097895,93.45329018387798,0.9296139742803038
140,2023-11-26,Bulk Carrier,242.9133663627299,325233.1523105846,696318.5585293751,95.39006609481709,0.8062514922364225
141,2023-12-03,Tanker,1269.9549433874256,24831.519983445447,270000.0945231798,61.030951520744296,0.971197115796164
142,2023-12-10,Container Ship,362.9999483251645,385251.7816092934,488873.96011542936,89.89617207761238,0.7493850759881692
143,2023-12-17,Bulk Carrier,832.750521823034,227052.72529636312,861121.2948283282,77.13350724802615,1.4991337955140782
144,2023-12-24,Fish Carrier,1841.1332471105827,43073.934982898776,881888.8743650521,68.9018467521288,0.7042613183120904
145,2023-12-31,Container Ship,1714.0246700336552,415897.45877783454,534037.7335956898,96.00488526628118,1.3820966990651145
146,2024-01-07,Tanker,1636.7992684447302,416985.1334285162,657937.9754830976,64.14788016910724,1.4785937663977815
147,2024-01-14,Bulk Carrier,1123.6765457767092,155668.68364364203,132475.08007200665,70.90790832159209,1.1740970177805847
148,2024-01-21,,520.7151786489595,318148.86922940606,239219.7164097597,91.38673830047016,1.1104091024384046
149,2024-01-28,Fish Carrier,543.2035292545802,461947.15243955,449548.14390784426,74.29777720829658,1.3842800334106051
150,2024-02-04,Container Ship,1354.2824020571686,361435.6553486338,676404.905596728,81.33516939238501,0.6293686611537196
151,2024-02-11,Fish Carrier,128.0289556104118,280237.1558141756,457243.92167761695,84.87373290404895,0.9090654420075964
152,2024-02-18,Bulk Carrier,1710.375843674084,97009.65680162337,983045.8045625034,59.3864096555044,0.7048974440331366
153,2024-02-25,Container Ship,1407.8298850226884,85976.90685727933,423718.2405430794,78.31751504949911,0.9418085435076832
154,2024-03-03,Fish Carrier,1866.765165900384,211374.4244902516,308375.84398975805,86.74010166138788,0.5548102898140297
155,2024-03-10,Tanker,183.6639882455493,338203.15149395185,947650.2436647806,67.30838478109848,0.7848599131470654
156,2024-03-17,Container Ship,1739.1234686557548,363637.8507699032,864901.9626571264,70.18900797161996,1.290544356540924
157,2024-03-24,Container Ship,1043.149071717406,327469.97094313626,75984.7978120982,52.12498074342066,0.7979362163292808
158,2024-03-31,Container Ship,255.66469575470904,399780.5344644058,535780.1593791454,74.18507248975553,1.0144661306754688
159,2024-04-07,Container Ship,1715.7032212053691,304325.45716366806,149288.1355473774,68.8429146145779,0.8388019980886737
160,2024-04-14,,160.80927626896903,168199.8326541417,469379.8280820084,52.83318060018664,0.936800500110934
161,2024-04-21,Fish Carrier,841.138459928549,463203.6913071597,325904.4699321151,78.7631565175285,1.264401268517929
162,2024-04-28,,308.5751122862603,15465.660535383302,139354.8856403564,80.27207829888019,0.6824150282289185
163,2024-05-05,Bulk Carrier,143.48215726615706,321492.49700646603,370503.2287239897,73.95057739828258,0.8915775370175791
164,2024-05-12,Container Ship,1885.5026698215925,464687.2398877256,790360.5516767005,92.2967811557402,0.5764176867318503
165,2024-05-19,Tanker,525.614525589417,112767.02404745563,591738.298166148,66.82402738405835,1.362275018142758
166,2024-05-26,Tanker,1525.1143465855496,395843.3294429145,267149.95978068,90.54456378709624,1.4220999078520875
167,2024-06-02,Tanker,1526.6625400976886,330399.6462822659,715601.8279904656,91.77479169207145,0.5114755296267072
168,2024-06-09,,812.9542470138751,200977.7123253024,338534.33563765814,72.94690556078558,1.038378677431975
169,2024-06-16,Tanker,1497.4310303294833,357272.2415193481,922018.4313340331,70.10314991500073,0.6901308967925217
170,2024-06-23,Fish Carrier,1049.1096544483742,454268.3837872459,881426.4558259236,94.30882962807868,1.151548292100678
171,2024-06-30,Bulk Carrier,402.37369108289226,340819.6826289353,103446.58078054592,80.39584304199876,0.583432529686747
172,2023-06-04,Bulk Carrier,1311.4101045502205,173412.3850477123,511307.1203075408,93.66219200053489,0.8974283184740033
173,2023-06-11,Bulk Carrier,1693.1260316127791,440258.282380118,180332.9042884955,62.75854394588041,1.052598227654207
174,2023-06-18,Bulk Carrier,1007.785740254246,284895.1786983423,534580.8664671457,93.49564955812474,1.006355598584228
175,2023-06-25,Fish Carrier,585.4164071632681,353484.9818271917,107431.27267429624,86.13536707191042,1.0727747349007335
176,2023-07-02,Container Ship,1967.769423097138,156732.28230029886,390824.07710773865,72.73338922308133,1.0608566999303528
177,2023-07-09,Container Ship,209.4712759659476,261398.09502621164,214599.48456392987,74.75689755319999,1.223275095435929
178,2023-07-16,Bulk Carrier,853.5434963723702,21419.478917184577,604372.035527875,87.88623224524662,0.9217650810486048
179,2023-07-23,Fish Carrier,62.92505134648695,88420.28634007777,321282.62608160963,74.01371745101508,1.1193306439000372
180,2023-07-30,Bulk Carrier,1801.5557578967528,366034.1541053962,68502.74725043966,57.3705227646262,1.431770504329684
181,2023-08-06,Tanker,1640.5869628601154,372514.73024172656,869343.4395216927,90.765728932451,0.9552254854164342
182,2023-08-13,Bulk Carrier,246.4743178516352,209579.23243641143,779594.1673568778,74.61182443595033,0.6172321797880926
183,2023-08-20,Bulk Carrier,412.4714973191024,100238.84575091992,340296.21213440265,61.72494149108296,1.4140202530422044
184,2023-08-27,Bulk Carrier,771.8381462713265,425421.30698375433,790026.9945592432,70.75676030997099,1.459366074442558
185,2023-09-03,Tanker,265.5862995662046,364948.2027787038,566426.0763167525,94.41470669824524,1.1733213441459207
186,2023-09-10,Fish Carrier,592.0607449748419,46367.26138097573,479627.7269804702,56.363153721915054,1.220433092824173
187,2023-09-17,Tanker,396.6737090640364,70319.19355980649,750019.5651445178,90.3966099951422,1.3486078054302717
188,2023-09-24,Fish Carrier,1424.139469244756,234643.26084902664,895511.8054775393,81.87859283822206,1.4524149966031357
189,2023-10-01,Tanker,269.5293818932073,455745.5138941175,652650.6700456413,99.18451877926496,1.262309771723332
190,2023-10-08,Fish Carrier,1109.512951177019,480979.672364861,499902.5091526998,71.96221098514079,0.6390678395675141
191,2023-10-15,Bulk Carrier,797.3619343264343,145600.11764159275,129743.84595457929,89.80252460501855,1.1797012446808592
192,2023-10-22,Bulk Carrier,1252.2700743007929,384714.60268535867,461157.22204024106,94.02021645577656,0.9545058455939408
193,2023-10-29,,1297.2289177620926,493895.83340935525,320893.2698424779,96.5372071299895,1.26450494385765
194,2023-11-05,Bulk Carrier,1234.8524977072334,183297.4945724741,670517.6331751791,62.88656689822811,1.0605990724200751
195,2023-11-12,Bulk Carrier,960.3954063857856,239643.7366840345,691542.0249119358,55.90346658311218,0.7958930972603323
196,2023-11-19,Fish Carrier,1357.5790412029685,471464.06843259226,818414.9043505432,71.84265769622317,1.230463325427781
197,2023-11-26,,1515.5244074316931,317587.3611627873,583011.7544330119,82.86562825697183,0.9338017501821628
198,2023-12-03,Bulk Carrier,1151.2062256263812,342498.8016586221,357777.9789662521,76.6061162189785,1.2513719918421249
199,2023-12-10,,983.0555295748696,28916.938323160983,93070.13067201222,77.79094170965757,0.7416364900549309
200,2023-12-17,Bulk Carrier,266.44327379697177,410382.2925601073,953567.372515655,92.57759858850724,1.3775042141251057
201,2023-12-24,Fish Carrier,1244.7181811782043,187423.2976557159,882495.9697544001,71.91678197127435,1.477830453582424
202,2023-12-31,Tanker,929.0503871272838,338954.59990236873,88174.57686659627,98.54117853458808,0.9101436720927484
203,2024-01-07,,1540.66541394477,153344.50945746628,188972.41112230805,68.74635220689007,0.7147874261872809
204,2024-01-14,Container Ship,543.1255928308833,159108.1894349447,145984.5906503435,81.91626860653352,1.0661683640343929
205,2024-01-21,Container Ship,1233.4082697499202,322523.48561480554,574743.6540702257,83.47019710609305,0.6336028359368108
206,2024-01-28,Tanker,529.5452744184203,146747.18968713895,960712.7540545647,71.99982077505908,0.7321909597671266
207,2024-02-04,Fish Carrier,604.6947446018655,304000.40120065137,545128.0647945458,56.198407125514905,1.2472210623576856
208,2024-02-11,Fish Carrier,1573.0488111850327,161468.25135509128,71242.86177546666,79.84384175614947,0.5437278784148033
209,2024-02-18,Fish Carrier,502.616169005188,164426.3188859837,933017.4662641252,85.17787222632802,1.192015188065053
210,2024-02-25,Container Ship,270.8904876410817,60363.66882246257,850656.0918398354,62.44108200457132,1.409050916728067
211,2024-03-03,Tanker,516.4835575039332,406011.44526071387,115680.34442366168,71.17365934447128,1.2831754625468714
212,2024-03-10,Container Ship,1659.2834278384028,280078.2774329803,997181.649474887,97.77461905202976,1.4400463544770017
213,2024-03-17,Fish Carrier,660.9152480660292,54330.75589772232,891532.1886306847,81.71026322877587,1.0846367806168768
214,2024-03-24,Bulk Carrier,155.55041261324277,127673.05111548692,176965.22782270893,67.22637720601132,0.752987959914378
215,2024-03-31,Bulk Carrier,235.1206289791436,33649.22912172243,875400.409543674,74.92915731181955,0.7891257061635395
216,2024-04-07,Tanker,1776.5665384627378,261304.75488730668,993968.9836338458,58.67874505393224,0.6552921890399644
217,2024-04-14,Container Ship,1096.525810828711,108052.29839149475,149512.67524270044,56.07598183408947,1.4378320126957456
218,2024-04-21,Bulk Carrier,696.3344641639354,443570.26145174494,986330.0867890472,93.80030202682204,1.4126925917236308
219,2024-04-28,Bulk Carrier,1098.1777919506528,22233.314489743163,956502.6470614816,64.02880122518317,1.42877331700948
220,2024-05-05,Container Ship,1142.365724289185,443939.969916672,655746.7739025779,63.96788555344337,1.1297129871776548
221,2024-05-12,Fish Carrier,1575.401740565511,161777.1238843899,572896.031036219,78.26519060913311,1.2225175931121215
222,2024-05-19,Bulk Carrier,1190.9271694348006,71402.34823714229,690041.0526874079,75.73651591686576,1.3725750080821637
223,2024-05-26,Fish Carrier,1944.5418953727133,424869.2995347076,82749.24828041464,65.86484904041839,0.9642292851361198
224,2024-06-02,Fish Carrier,1750.50645871302,225119.26390303147,999811.927755995,94.24836778034546,1.4964696337523886
225,2024-06-09,,1316.8141733631392,398939.1322935861,830740.4743238264,77.6762191805642,1.2479416513339616
226,2024-06-16,Bulk Carrier,557.2562808501048,43844.6465898638,986244.92478449,87.29307733465957,1.3548025588712462
227,2024-06-23,Bulk Carrier,841.8452175321786,307914.33125802776,323304.2810656322,96.4076713329899,0.796276654298697
228,2024-06-30,Bulk Carrier,1752.2766845969727,179325.25263174472,260722.48246716365,66.91111403333355,0.5784256858547892
229,2023-06-04,Fish Carrier,1569.0720908762312,126477.551790067,457960.8487678628,65.50173982692513,1.2711970409432496
230,2023-06-11,Fish Carrier,281.42436214659256,204332.8531918268,158789.9332339157,72.7097550728216,1.0697947357255528
231,2023-06-18,Container Ship,471.6837234445591,123173.36275225486,939730.109950066,96.82299168440554,1.353769362062534
232,2023-06-25,Tanker,666.4795398198219,222702.1240067807,676738.9648965204,52.577519547417374,1.340480401698398
233,2023-07-02,Tanker,1816.7943196833864,185573.4434528125,213812.2938120424,89.31332827408451,1.0791913670638982
234,2023-07-09,Fish Carrier,1783.1943984973952,475646.9486445228,411222.78278948326,52.918032940077055,0.971284886231914
235,2023-07-16,Fish Carrier,330.6180348746426,408913.5701580705,729984.0609230289,82.79910154516931,1.0944580859449218
236,2023-07-23,Fish Carrier,1797.5017248579063,374193.8609823774,158918.4100155871,98.1068078176006,1.0865877944325335
237,2023-07-30,Fish Carrier,670.6977197966715,64542.62665479229,674707.5795732001,52.63197946948078,1.3498214095438872
238,2023-08-06,Fish Carrier,1682.6184115596857,470657.71437401616,711809.279572346,88.32940661419187,0.6394513415661118
239,2023-08-13,Tanker,1676.41612319353,340804.4122165707,634415.432369856,65.47679912469737,0.7745598623670816
240,2023-08-20,Container Ship,1295.1945867338063,396863.6767785133,908328.9000228944,69.56290848112157,1.16051315146253
241,2023-08-27,Tanker,357.1816888577939,453704.07684435433,939589.5085586788,85.98229978194328,0.6046174429652393
242,2023-09-03,Tanker,591.3211130788999,367330.9455469902,797160.5581376686,66.33526798416008,1.018325970817265
243,2023-09-10,Tanker,327.57698490316045,330946.60254006245,200645.66737688103,79.03937114994842,1.1204355034815656
244,2023-09-17,Bulk Carrier,1460.2226254498491,118388.63602800808,769569.6541761417,86.46565076861914,0.8297850589713247
